5700411|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_411.html|2500|RUR|139|https://russian-knife.ru/netcat_files/139/174/sormach.JPG|Нож складной Кречет (сталь 95Х18)|
5700412|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_412.html|2500|RUR|139|https://russian-knife.ru/netcat_files/139/174/vernyy.JPG|Нож складной Верный (сталь 95Х18) орех|
5700414|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_414.html|2800|RUR|139|https://russian-knife.ru/netcat_files/139/174/habar.JPG|Нож складной Хабар (сталь 95Х18)|
5700416|true|https://russian-knife.ru/Netshop/catalogue/knife1/knife1_416.html|4300|RUR|102|https://russian-knife.ru/netcat_files/102/135/DSC03007.JPG|Нож складной Дорожный (дамасская сталь)|
5700428|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_428.html|2700|RUR|138|https://russian-knife.ru/netcat_files/138/173/pehotnyy_95.jpg|Нож Пехотный (сталь 95Х18), береста|
5700438|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_438.html|2600|RUR|138|https://russian-knife.ru/netcat_files/138/173/komar.JPG|Нож Комар (сталь 95Х18), береста|
5700447|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_447.html|2600|RUR|138|https://russian-knife.ru/netcat_files/138/173/0_63.JPG|Нож Лиса (сталь 95Х18), береста|
5700461|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_461.html|3300|RUR|138|https://russian-knife.ru/netcat_files/138/173/453.JPG|Нож Стандарт-2 малый (сталь Х12МФ)|
5700477|true|https://russian-knife.ru/Netshop/klinok/optional_477.html|1800|RUR|108|https://russian-knife.ru/netcat_files/108/141/473.JPG|Клинок Ласка (дамасская сталь)|
5700522|true|https://russian-knife.ru/Netshop/catalogue/hunter/damassk_522.html|3300|RUR|103|https://russian-knife.ru/netcat_files/103/136/480.JPG|Нож Цезарь-2 (дамасская сталь), сквозной монтаж|
5700526|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_526.html|6300|RUR|138|https://russian-knife.ru/netcat_files/138/173/DSC06739.JPG|Нож Кукри (сталь 95Х18 - цельнометаллический)|
5700667|true|https://russian-knife.ru/Netshop/catalogue/knife1-steel/knife1-steel_667.html|3700|RUR|139|https://russian-knife.ru/netcat_files/139/174/615.JPG|Нож складной Варяг 2-Б (сталь 95х18)|
5700569|true|https://russian-knife.ru/Netshop/catalogue/hunter-bulat/hunter-bulat_569.html|12500|RUR|141|https://russian-knife.ru/netcat_files/141/176/DSC00617.JPG|Булатный нож "076", (легированный булат), И.Пампуха, в бронзе|
5704204|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_4204.html|17500|RUR|138|https://russian-knife.ru/netcat_files/138/173/3964.JPG|Нож Медведь (сталь Р12М-быстрорез)-деревянные ножны|
5703428|true|https://russian-knife.ru/Netshop/catalogue/hunter-steel/hunter-steel_3428.html|12100|RUR|138|https://russian-knife.ru/netcat_files/138/173/3238.JPG|Нож "Осётр" (сталь vanadis10) мастер Жбанов|
5702964|true|https://russian-knife.ru/Netshop/catalogue/knife1-kasumi/knife1-kasumi_2964.html|9500|RUR|280|https://russian-knife.ru/netcat_files/280/325/2712.JPG|Нож складной Mcusta MC-0022 c чехлом для ношения|
5702967|true|https://russian-knife.ru/Netshop/catalogue/knife1-kasumi/knife1-kasumi_2967.html|9975|RUR|280|https://russian-knife.ru/netcat_files/280/325/2715_0.jpg|Нож складной Mcusta MC-0072D (утренний туман) с обкладками из дамасской стали|
5702979|true|https://russian-knife.ru/Netshop/catalogue/knife1-kasumi/knife1-kasumi_2979.html|11900|RUR|280|https://russian-knife.ru/netcat_files/280/325/2755.JPG|Нож складной Mcusta MC-0043C лезвие San mai, клипса|
5700570|true|https://russian-knife.ru/Netshop/catalogue/hunter-bulat/hunter-bulat_570.html|11800|RUR|141|https://russian-knife.ru/netcat_files/141/176/543.JPG|Булатный нож "071" малый, (легированный булат), И.Пампуха, в бронзе|
